"Mal's-ecommerce","https://www.mals-e.com/login.php","{\"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027submit\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][maxlength\\u003d\\u002712\\u0027][size\\u003d\\u002715\\u0027][name\\u003d\\u0027pass\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][size\\u003d\\u002735\\u0027][name\\u003d\\u0027user\\u0027]\"}"
"Mangrove V5","https://online5.asurehcm.com/SysForms/Login.aspx","{\"learned_xpath_click\": \"#btnLogin\", \"learned_xpath_password\": \"#txtPassword\", \"learned_xpath_username\": \"#txtUserName\"}"
"Manticore","https://app.manticoretechnology.com/MTC_v70_0901/login.aspx","{\"learned_xpath_click\": \"#btnLogin\", \"learned_xpath_password\": \"#txtPassword\", \"learned_xpath_username\": \"#txtUsername\"}"
"Marketo","https://login.marketo.com/","{\"learned_xpath_click\": \"#loginButton\", \"learned_xpath_password\": \"#loginPassword\", \"learned_xpath_username\": \"#loginUsername\"}"
"MarketTools","https://epicenter.markettools.com/Login.action","{\"learned_xpath_click\": \"#login-button\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"#userName\"}"
"Marketwired Hot Off The Wire","http://www.marketwired.com/products/hot-off-the-wire#","{\"learned_xpath_click\": \"IMG[src\\u003d\\u0027/getattachment/Products/Hot-Off-the-Wire/button-sign-in.png\\u0027][alt\\u003d\\u0027Sign In\\u0027][style\\u003d\\u0027width: 89px; height: 18px;\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027Password\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][name\\u003d\\u0027Logon\\u0027]\"}"
"Marketwired Resonate","https://go.marketwire.com/Login/Login.aspx","{\"learned_xpath_click\": \"#ctl00_pageContent_btnSubmit\", \"learned_xpath_password\": \"#ctl00_pageContent_txtPass\", \"learned_xpath_username\": \"#ctl00_pageContent_txtName\"}"
"Marriott Hotels","http://www.marriott.com/rewards/rewards-program.mi","{\"learned_xpath_click\": \"#header-my-account-sign-in\", \"learned_xpath_password\": \"#header-my-account-password\", \"learned_xpath_username\": \"#header-my-account-userid\"}"
"Marriott Rewards","http://www.marriott.com/marriott-rewards/newMyAccount.mi","{\"learned_xpath_click\": \"#header-my-account-sign-in\", \"learned_xpath_password\": \"#header-my-account-password\", \"learned_xpath_username\": \"#header-my-account-userid\"}"
"Mavenlink","https://app.mavenlink.com/login","{\"learned_xpath_click\": \"#sign-in\", \"learned_xpath_password\": \"#login_password\", \"learned_xpath_username\": \"#login_email_address\"}"
"McAfee Communities Home and Business","https://community.mcafee.com/login.jspa","{\"learned_xpath_click\": \"#login-submit\", \"learned_xpath_password\": \"#password01\", \"learned_xpath_username\": \"#username01\"}"
"McAfee Employee Portal","https://550g.mcafee.com/McfIAM/dual-login-ppr-ml.jsp#URL=https://partners.intelsecurity.com/","{\"learned_xpath_click\": \"#loginButtonPartner\", \"learned_xpath_password\": \"#password2\", \"learned_xpath_username\": \"#username2\"}"
"McAfee Partner Portal","https://550g.mcafee.com/McfIAM/dual-login-ppr-ml.jsp#URL=https://securityalliance.mcafee.com/","{\"learned_xpath_click\": \"#loginButtonPartner\", \"learned_xpath_password\": \"#password2\", \"learned_xpath_username\": \"#username2\"}"
"McAfee SecurityCenter","https://www.mcafeeasap.com/MarketingContent/default.aspx","{\"learned_xpath_click\": \"#ctl00_mainContent_ButtonLogin\", \"learned_xpath_password\": \"#ctl00_mainContent_TextBoxPassword\", \"learned_xpath_username\": \"#ctl00_mainContent_TextBoxEmailAddress\"}"
"MCF Technology Solutions","http://www.mcftech.com/wp-login.php","{\"learned_xpath_click\": \"#wp-submit\", \"learned_xpath_password\": \"#user_pass\", \"learned_xpath_username\": \"#user_login\"}"
"MedBoard (Pharmacy OneSource)","https://www.themedboard.com/medboard/login","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][value\\u003d\\u0027Login\\u0027][name\\u003d\\u0027commit\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"Meraki Dashboard","https://account.meraki.com/secure/login/dashboard_login","{\"learned_xpath_click\": \"#commit\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#email\"}"
"Metacafe","http://www.metacafe.com/account/login/","{\"learned_xpath_password_xpath\": \"/html/body/div/div[2]/form/div[3]/input\", \"learned_xpath_username_xpath\": \"/html/body/div/div[2]/form/div[2]/input\", \"learned_xpath_username\": \"#login_email\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div/div[2]/form/div[4]/button\", \"learned_xpath_click\": \"\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#login_pass\"}"
"Michael C. Fina","https://www.michaelcfina.com/my-account/","{\"learned_xpath_password_xpath\": \"/html/body/div[2]/div/div[2]/div/div/div/article/div/div/div/div/div/div[2]/div/div/form/p[2]/input\", \"learned_xpath_username_xpath\": \"/html/body/div[2]/div/div[2]/div/div/div/article/div/div/div/div/div/div[2]/div/div/form/p/input\", \"learned_xpath_username\": \"#username\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[2]/div/div[2]/div/div/div/article/div/div/div/div/div/div[2]/div/div/form/p[3]/input[3]\", \"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027woocommerce-Button button\\u0027][name\\u003d\\u0027login\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#password\"}"
"Microsoft SkyDrive","https://login.live.com/login.srf","{\"learned_xpath_click\": \"#idSIButton9\", \"learned_xpath_password\": \"#i0118\", \"learned_xpath_username\": \"#i0116\"}"
"MicroStrategy","https://resource.microstrategy.com/login/login.aspx","{\"learned_xpath_click\": \"#MainContent_imgSignIn\", \"learned_xpath_password\": \"#MainContent_txtPassword\", \"learned_xpath_username\": \"#MainContent_txtLogin\"}"
"Mimecast Service Monitor - Europe","https://portal.mimecast.com/ServiceMonitorUK/login.aspx","{\"learned_xpath_password_xpath\": \"/html/body/form/div[3]/div/div/div/div/div/div/div[2]/div[2]/div/input\", \"learned_xpath_username_xpath\": \"/html/body/form/div[3]/div/div/div/div/div/div/div[2]/div[1]/input\", \"learned_xpath_username\": \"#ctl00_ContentPlaceHolder1_UserName\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/form/div[3]/div/div/div/div/div/div/div[2]/p[1]/input\", \"learned_xpath_click\": \"#ctl00_ContentPlaceHolder1_LoginButton\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#ctl00_ContentPlaceHolder1_Password\"}"
"Mimecast Service Monitor - Offshore","https://portal.mimecast.com/ServiceMonitorOFF/login.aspx","{\"learned_xpath_password_xpath\": \"/html/body/form/div[3]/div/div/div/div/div/div/div[2]/div[2]/div/input\", \"learned_xpath_username_xpath\": \"/html/body/form/div[3]/div/div/div/div/div/div/div[2]/div[1]/input\", \"learned_xpath_username\": \"#ctl00_ContentPlaceHolder1_UserName\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/form/div[3]/div/div/div/div/div/div/div[2]/p[1]/input\", \"learned_xpath_click\": \"#ctl00_ContentPlaceHolder1_LoginButton\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#ctl00_ContentPlaceHolder1_Password\"}"
"Mimecast Service Monitor - South Africa","https://portal.mimecast.com/ServiceMonitorSA/login.aspx","{\"learned_xpath_password_xpath\": \"/html/body/form/div[3]/div/div/div/div/div/div/div[2]/div[2]/div/input\", \"learned_xpath_username_xpath\": \"/html/body/form/div[3]/div/div/div/div/div/div/div[2]/div[1]/input\", \"learned_xpath_username\": \"#ctl00_ContentPlaceHolder1_UserName\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/form/div[3]/div/div/div/div/div/div/div[2]/p[1]/input\", \"learned_xpath_click\": \"#ctl00_ContentPlaceHolder1_LoginButton\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#ctl00_ContentPlaceHolder1_Password\"}"
"Mimecast Service Monitor - United States","https://portal.mimecast.com/ServiceMonitorUS/login.aspx","{\"learned_xpath_password_xpath\": \"/html/body/form/div[3]/div/div/div/div/div/div/div[2]/div[2]/div/input\", \"learned_xpath_username_xpath\": \"/html/body/form/div[3]/div/div/div/div/div/div/div[2]/div[1]/input\", \"learned_xpath_username\": \"#ctl00_ContentPlaceHolder1_UserName\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/form/div[3]/div/div/div/div/div/div/div[2]/p[1]/input\", \"learned_xpath_click\": \"#ctl00_ContentPlaceHolder1_LoginButton\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#ctl00_ContentPlaceHolder1_Password\"}"
"Mimeo","https://my.mimeo.com/Login.aspx","{\"learned_xpath_click\": \"#ctl00_mainContentPlaceHolder_loginButton\", \"learned_xpath_password\": \"#passwordTextBox\", \"learned_xpath_username\": \"#emailTextBox\"}"
"MindTouch","https://success.mindtouch.com/Special:Userlogin","{\"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027][name\\u003d\\u0027deki_buttons[action][login]\\u0027][class\\u003d\\u0027ui-button ui-button-primary\\u0027][tabindex\\u003d\\u00271\\u0027]\", \"learned_xpath_password\": \"#password-password\", \"learned_xpath_username\": \"FORM[id\\u003d\\u0027mt-login-form\\u0027] DIV[class\\u003d\\u0027field mt-field\\u0027] INPUT\"}"
"Mint.com","https://mint.intuit.com/login.event","{\"learned_xpath_password_xpath\": \"/html/body/div[3]/div[2]/div/div/div/div[3]/div/div[1]/div/div/section[2]/form/fieldset[3]/div/input\", \"learned_xpath_username_xpath\": \"/html/body/div[3]/div[2]/div/div/div/div[3]/div/div[1]/div/div/section[2]/form/fieldset[2]/div/input\", \"learned_xpath_username\": \"#ius-userid\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[3]/div[2]/div/div/div/div[3]/div/div[1]/div/div/section[2]/form/div[2]/button\", \"learned_xpath_click\": \"#ius-sign-in-submit-btn\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#ius-password\"}"
"MIR3 inEnterprise","https://in.mir3.com/jsp/security/showLogin.jsp","{\"learned_xpath_password_xpath\": \"/html/body/div[1]/div[2]/form/input[2]\", \"learned_xpath_username_xpath\": \"/html/body/div[1]/div[2]/form/input[1]\", \"learned_xpath_username\": \"#j_username\", \"learned_doc_id_username\": -1, \"learned_xpath_click_xpath\": \"/html/body/div[1]/div[2]/form/div[3]/button\", \"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027][tabindex\\u003d\\u00273\\u0027]\", \"learned_doc_id_password\": -1, \"learned_doc_id_click\": -1, \"learned_xpath_password\": \"#j_password\"}"
"MixMobi","https://www.mixmobi.com/login","{\"learned_xpath_click\": \"HTML BODY DIV DIV DIV DIV FORM DIV DIV DIV INPUT.btn.medium[name\\u003d\\u0027commit\\u0027]\", \"learned_xpath_password\": \"#user_session_password\", \"learned_xpath_username\": \"#user_session_username\"}"
"Mixpanel","https://mixpanel.com/login/","{\"learned_xpath_click\": \"HTML BODY DIV DIV FORM DIV DIV INPUT:nth-child(2)\", \"learned_xpath_password\": \"#id_password\", \"learned_xpath_username\": \"#id_email\"}"
"MK Data's Denial List Service","https://www.mkdenial.com/login.cfm","{\"learned_xpath_click\": \"HTML BODY TABLE TBODY TR TD CENTER DIV FORM TABLE TBODY TR TD P INPUT.button\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"MMK Systems - Booking-Manager","http://portal.booking-manager.com/wbm2/app/login_register/","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][value\\u003d\\u0027Login\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027Password\\u0027][name\\u003d\\u0027login_password\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027Text\\u0027][name\\u003d\\u0027login_email\\u0027]\"}"
"Monexa","https://ondemand.monexa.com/my-monexa/","{\"learned_xpath_click\": \"BUTTON[style\\u003d\\u0027position: relative; width: 69px;\\u0027][type\\u003d\\u0027button\\u0027][class\\u003d\\u0027x-btn-text \\u0027][tabindex\\u003d\\u00270\\u0027]\", \"learned_xpath_password\": \"#x-auto-25-input\", \"learned_xpath_username\": \"#x-auto-24-input\"}"
"MongoDB","https://cloud.mongodb.com/user#/login","{\"learned_xpath_password_xpath\": \"/html/body/div[1]/div/section/div/div/form/fieldset[2]/input\", \"learned_xpath_username_xpath\": \"/html/body/div[1]/div/section/div/div/form/fieldset[1]/input\", \"learned_xpath_username\": \"INPUT[class\\u003d\\u0027login-form-group-control\\u0027][placeholder\\u003d\\u0027Username\\u0027][name\\u003d\\u0027username\\u0027][tabindex\\u003d\\u00271\\u0027][type\\u003d\\u0027text\\u0027]\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[1]/div/section/div/div/form/footer/button\", \"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027button button-is-primary login-form-submit-button\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"INPUT[class\\u003d\\u0027login-form-group-control\\u0027][placeholder\\u003d\\u0027Password\\u0027][name\\u003d\\u0027password\\u0027][tabindex\\u003d\\u00272\\u0027][type\\u003d\\u0027password\\u0027]\"}"
"Monster","https://login20.monster.com/Login/SignIn","{\"learned_xpath_password_xpath\": \"/html/body/div[4]/div[1]/div/div/div/div/div/div[1]/form/div/div[2]/input\", \"learned_xpath_username_xpath\": \"/html/body/div[4]/div[1]/div/div/div/div/div/div[1]/form/div/div[1]/input\", \"learned_xpath_username\": \"#EmailAddress\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[4]/div[1]/div/div/div/div/div/div[1]/form/div/button\", \"learned_xpath_click\": \"#btn-login\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#Password\"}"
"MoPub","https://app.mopub.com/account/login/","{\"learned_xpath_click\": \"#login-submit\", \"learned_xpath_password\": \"#id_password\", \"learned_xpath_username\": \"#id_username\"}"
"Morgan Stanley Benefit Access","https://www.stockplanconnect.com/","{\"learned_xpath_click\": \"#goButton\", \"learned_xpath_password\": \"#loginPassword\", \"learned_xpath_username\": \"#loginUsername\"}"
"Moz","https://moz.com/login","{\"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027button-secondary white col-one-half col-centered\\u0027][tabindex\\u003d\\u00274\\u0027]\", \"learned_xpath_password\": \"#input-password\", \"learned_xpath_username\": \"#input-email\"}"
"Mozy","https://secure.mozy.com/login","{\"learned_xpath_click\": \"HTML BODY DIV DIV DIV DIV DIV DIV DIV DIV DIV DIV FORM DL DD INPUT.img-button\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"MozyEnterprise","https://mozyenterprise.com/login/admin","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][style\\u003d\\u0027position:absolute; z-index:-1\\u0027][value\\u003d\\u0027login\\u0027][name\\u003d\\u0027commit\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"MullinTBG","https://ssologin.prudential.com/app/retirementnq/Login.fcc","{\"learned_xpath_click\": \"#ctl00_cphBody_ButtonLogin\", \"learned_xpath_password\": \"#txtPassword\", \"learned_xpath_username\": \"#txtUserName\"}"
"My Marketwire Account","https://www.marketwire.com/mw/clogin.do","{\"learned_xpath_password_xpath\": \"/html/body/div[1]/div[1]/div/form/table[1]/tbody/tr[3]/td[2]/input\", \"learned_xpath_username_xpath\": \"/html/body/div[1]/div[1]/div/form/table[1]/tbody/tr[3]/td[1]/input\", \"learned_xpath_username\": \"#userName\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[1]/div[1]/div/form/table[2]/tbody/tr[1]/td[2]/a\", \"learned_xpath_click\": \"A[href\\u003d\\u0027javascript: document.loginForm.submit();\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#password\"}"
"my.OnSIP","https://app.onsip.com/app/","{\"learned_xpath_password_xpath\": \"/html/body/onsip-app/prephone/section/div/main/div[1]/login-form/form/fieldset/div[2]/div[2]/input\", \"learned_xpath_username_xpath\": \"/html/body/onsip-app/prephone/section/div/main/div[1]/login-form/form/fieldset/div[2]/div[1]/input\", \"learned_xpath_username\": \"#login-username\", \"learned_doc_id_username\": -1, \"learned_xpath_click_xpath\": \"/html/body/onsip-app/prephone/section/div/main/div[1]/login-form/form/fieldset/div[3]/div[2]/input\", \"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": -1, \"learned_doc_id_click\": -1, \"learned_xpath_password\": \"#login-password\"}"
"myBalsamiq","https://www.mybalsamiq.com/login","{\"learned_xpath_click\": \"#login\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"HTML BODY DIV DIV DIV DIV DIV FORM FIELDSET DIV DIV INPUT.input.full[name\\u003d\\u0027username\\u0027]\"}"
"Myerp","https://app.oneup.com/login","{\"learned_xpath_password_xpath\": \"/html/body/div[2]/div/div/div[2]/div[2]/form/div[1]/div/div/div[2]/input\", \"learned_xpath_username_xpath\": \"/html/body/div[2]/div/div/div[2]/div[2]/form/div[1]/div/div/div[1]/input\", \"learned_xpath_username\": \"#userUsername\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[2]/div/div/div[2]/div[2]/form/div[3]/div/div/button\", \"learned_xpath_click\": \"#signin\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#userPassword\"}"
"MyFax","https://secure.myfax.com/login.aspx","{\"learned_xpath_click\": \"#ctl00_cph_Login1_LoginButton\", \"learned_xpath_password\": \"#ctl00_cph_Login1_PasswordTextBox\", \"learned_xpath_username\": \"#ctl00_cph_Login1_LoginIDTextBox\"}"
"MyKeynote","https://my.keynote.com/index.jsp","{\"learned_xpath_password_xpath\": \"/html/body/table/tbody/tr/td/div[2]/form/div/input[2]\", \"learned_xpath_username_xpath\": \"/html/body/table/tbody/tr/td/div[2]/form/div/input[1]\", \"learned_xpath_username\": \"#username\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/table/tbody/tr/td/div[2]/form/div/div[5]/input\", \"learned_xpath_click\": \"#signin\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#password\"}"
"MYOB LiveAccounts","https://login.myob.com/Account/Login","{\"learned_xpath_password_xpath\": \"/html/body/div[2]/div/div/div/div/form/div[2]/div/input\", \"learned_xpath_username_xpath\": \"/html/body/div[2]/div/div/div/div/form/div[1]/input\", \"learned_xpath_username\": \"#UserName\", \"learned_doc_id_username\": -1, \"learned_xpath_click_xpath\": \"/html/body/div[2]/div/div/div/div/form/button\", \"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027btn btn-block btn-primary btn-lg margin-top-20\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": -1, \"learned_doc_id_click\": -1, \"learned_xpath_password\": \"#Password\"}"
